Permits,Pods,Year,Month,Well,x_2265,y_2265,x_2266,y_2266,total_dept,top_screen,bottom_scr,use_acft,days,cfd
"[1563, 2497, 3095, 3188, 3490, 4044]","[15005402B, 15005403DA, 15005403DD, 15005410AA, 15005411BB, 15105423AC, 15105423ADB, 15105423ADD, 15105423C, 15105423DA, 15105423DC, 15105428C, 15105433A, 15105433D, 15105435D]",2015,,15105435DDDC,2700405.76415624,322719.0436880049,2700520.999999999,808688.9999999985,72.0,37.0,67.0,43.83136273377578,365,5230.942905981569
"[1563, 1795, 2497, 3095, 3188, 3490, 4044]","[15005402B, 15005403DA, 15005403DD, 15005410AA, 15005411BB, 15105423AC, 15105423ADB, 15105423ADD, 15105423C, 15105423DA, 15105423DC, 15105428C, 15105433A, 15105433D, 15105435D]",2016,,15105435DDDC,2700405.76415624,322719.0436880049,2700520.999999999,808688.9999999985,72.0,37.0,67.0,49.821655115544864,366,5929.593707194356
"[1563, 1795, 2497, 3095, 3188, 3490, 4044]","[15005402B, 15005403DA, 15005403DD, 15005410AA, 15005411BB, 15105423AC, 15105423ADB, 15105423ADD, 15105423C, 15105423DA, 15105423DC, 15105428C, 15105433A, 15105433D, 15105435D]",2017,,15105435DDDC,2700405.76415624,322719.0436880049,2700520.999999999,808688.9999999985,72.0,37.0,67.0,53.704139234348034,365,6409.18439739233
"[1563, 1795, 2497, 3095, 3188, 3490, 4044]","[15005402B, 15005403DA, 15005403DD, 15005410AA, 15005411BB, 15105423AC, 15105423ADB, 15105423ADD, 15105423C, 15105423DA, 15105423DC, 15105428C, 15105433A, 15105433D, 15105435D]",2018,,15105435DDDC,2700405.76415624,322719.0436880049,2700520.999999999,808688.9999999985,72.0,37.0,67.0,46.52616124409486,365,5552.5468049117035
"[1795, 2497, 3095, 3188, 3490, 4044]","[15005402B, 15005403DA, 15005403DD, 15005410AA, 15005411BB, 15105423C, 15105423DC, 15105428C, 15105433A, 15105433D, 15105435D]",2019,,15105435DDDC,2700405.76415624,322719.0436880049,2700520.999999999,808688.9999999985,72.0,37.0,67.0,66.24320803577018,365,7905.627786405888
"[1563, 1795, 2497, 3095, 3188, 3490, 4044]","[15005402B, 15005403DA, 15005403DD, 15005410AA, 15005411BB, 15105423AC, 15105423ADB, 15105423ADD, 15105423C, 15105423DA, 15105423DC, 15105428C, 15105433A, 15105433D, 15105435D]",2020,,15105435DDDC,2700405.76415624,322719.0436880049,2700520.999999999,808688.9999999985,72.0,37.0,67.0,97.11009971859403,366,11557.693835360535
"[1563, 1795, 2497, 3095, 3188, 3490, 4044]","[15005402B, 15005403DA, 15005403DD, 15005410AA, 15005411BB, 15105423AC, 15105423ADB, 15105423ADD, 15105423C, 15105423DA, 15105423DC, 15105428C, 15105433A, 15105433D, 15105435D]",2021,,15105435DDDC,2700405.76415624,322719.0436880049,2700520.999999999,808688.9999999985,72.0,37.0,67.0,86.81178617197907,365,10360.332618223036
"[1563, 1795, 2497, 3095, 3188, 3490, 4044]","[15005402B, 15005403DA, 15005403DD, 15005410AA, 15005411BB, 15105423AC, 15105423ADB, 15105423ADD, 15105423C, 15105423DA, 15105423DC, 15105428C, 15105433A, 15105433D, 15105435D]",2022,,15105435DDDC,2700405.76415624,322719.0436880049,2700520.999999999,808688.9999999985,72.0,37.0,67.0,77.96752931728395,365,9304.837197427092
"[1563, 1795, 2497, 3095, 3188, 3490, 4044]","[15005402B, 15005403DA, 15005403DD, 15005410AA, 15005411BB, 15105423AC, 15105423ADB, 15105423ADD, 15105423C, 15105423DA, 15105423DC, 15105428C, 15105433A, 15105433D, 15105435D]",2023,,15105435DDDC,2700405.76415624,322719.0436880049,2700520.999999999,808688.9999999985,72.0,37.0,67.0,71.0978678791454,365,8484.99486250842
[4850],[15105501B],2006,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,33.8,365,4033.7753424657526
[4850],[15105501B],2007,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,43.5,365,5191.397260273972
[4850],[15105501B],2008,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,34.6,366,4117.9672131147545
[4850],[15105501B],2009,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,29.5,365,3520.6027397260273
[4850],[15105501B],2010,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,36.7,365,4379.868493150686
[4850],[15105501B],2011,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,20.0,365,2386.849315068493
[4850],[15105501B],2012,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,53.6,366,6379.2786885245905
[4850],[15105501B],2013,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,47.4,365,5656.8328767123285
[4850],[15105501B],2014,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,35.6,365,4248.591780821917
[4850],[15105501B],2015,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,27.55,365,3287.884931506849
[4850],[15105501B],2016,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,9.0265,366,1074.301475409836
[4850],[15105501B],2017,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,33.95,365,4051.6767123287677
[4850],[15105501B],2018,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,35.189,365,4199.54202739726
[4850],[15105501B],2019,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,37.5,365,4475.342465753424
[4850],[15105501B],2020,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,8.5,366,1011.639344262295
[4850],[15105501B],2021,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,51.3,365,6122.268493150685
[4850],[15105501B],2022,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,17.0,365,2028.8219178082193
[4850],[15105501B],2023,,15105501BCDC1,2668940.868458553,350670.84370928915,2669071.9999999986,836669.0000000059,96.0,96.0,111.0,46.3,365,5525.556164383561
[4850],[15105501B],2006,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,33.8,365,4033.7753424657526
[4850],[15105501B],2007,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,43.5,365,5191.397260273972
[4850],[15105501B],2008,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,34.6,366,4117.9672131147545
[4850],[15105501B],2009,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,29.5,365,3520.6027397260273
[4850],[15105501B],2010,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,36.7,365,4379.868493150686
[4850],[15105501B],2011,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,20.0,365,2386.849315068493
[4850],[15105501B],2012,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,53.6,366,6379.2786885245905
[4850],[15105501B],2013,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,47.4,365,5656.8328767123285
[4850],[15105501B],2014,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,35.6,365,4248.591780821917
[4850],[15105501B],2015,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,27.55,365,3287.884931506849
[4850],[15105501B],2016,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,9.0265,366,1074.301475409836
[4850],[15105501B],2017,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,33.95,365,4051.6767123287677
[4850],[15105501B],2018,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,35.189,365,4199.54202739726
[4850],[15105501B],2019,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,37.5,365,4475.342465753424
[4850],[15105501B],2020,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,8.5,366,1011.639344262295
[4850],[15105501B],2021,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,51.3,365,6122.268493150685
[4850],[15105501B],2022,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,17.0,365,2028.8219178082193
[4850],[15105501B],2023,,15105501BCDC2,2668909.874725714,350669.8210859529,2669041.0,836668.0000000037,115.0,95.0,115.0,46.3,365,5525.556164383561
[1212P],[15105512DD1],1975,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,0.65,365,77.57260273972602
[1212P],[15105512DD1],1977,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,0.65,365,77.57260273972602
[1212P],"[15105512DD1, 15105512DD2]",1978,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,17.45,365,2082.5260273972603
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1979,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.930862417669495,365,2378.5982655169405
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1980,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,22.58429561774302,366,2687.9014128658087
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1981,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,7.941514198484611,365,947.7598862629852
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1982,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,20.375873508905187,365,2431.70698643263
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1983,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,25.881043473956964,365,3088.7075444536035
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1984,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.53912714005621,366,2325.476443226362
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1985,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,23.144496859027125,365,2762.121323778689
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1986,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,20.284304169800034,365,2420.7788757164094
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1987,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.319640608358355,365,2305.6535476714794
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1988,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.56418840808582,366,2328.459144962345
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1989,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,23.577470639234175,365,2813.79348231518
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1990,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,24.64681534356567,365,2941.4117160704677
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1991,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.49216555376837,365,2326.2431000606857
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1992,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,21.04064733133332,366,2504.181961073441
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1993,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.2405554864085,365,2296.2153342135734
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1994,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,21.39452793377193,365,2553.2757172468637
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1995,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,24.130437371812167,365,2879.7858956606524
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1996,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,25.673280076362655,366,3055.5412025310306
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1997,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,25.51611489173491,365,3045.1560676273225
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1998,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,21.433157501973085,365,2557.88586516698
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1999,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,20.230692313459212,365,2414.380704587077
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2000,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.08833887605876,366,2271.825249839125
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2001,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,23.628866761851764,365,2819.927222318528
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2002,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,21.50654217324301,365,2566.643772784837
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2003,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,28.628921556762606,365,3416.646090445422
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2004,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,22.913197428389978,366,2727.046120165758
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2005,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.429689995313787,365,2318.7871128653933
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2006,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,17.54518544707686,365,2093.8856933552547
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2007,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,14.120307878103553,365,1685.1523593703855
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2008,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,18.41448883135019,366,2191.6260477967603
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2009,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,16.119470508751398,365,1923.7373571540024
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2010,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,16.211827783636938,365,1934.7595020691097
[1212P],"[15105512DD1, 15105512DD2]",2011,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,48.9,365,5835.846575342466
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2012,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,17.915079098824513,366,2132.1881025814096
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2013,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,18.25013363682379,365,2178.0159485480667
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2014,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.89174336258627,365,2373.929701025364
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2015,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.728981685699463,365,2354.5053211755303
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2016,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.113326874500217,366,2274.799231292977
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2017,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,17.598563684678517,365,2100.2559838482084
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2018,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,29.737047739017278,365,3548.892601401624
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2019,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,21.853485948653,365,2608.0488984200674
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2020,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.520015669472485,366,2323.2018649241027
[1212P],"[15105512DD1, 15105512DD2]",2022,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,42.83,365,5111.437808219178
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2023,,15105512DD6,2673162.4646543707,343446.2162686856,2673288.999999999,829440.0000000006,0.0,0.0,0.0,19.34525811148123,365,2308.710803660609
[1212P],[15105512DD1],1975,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,0.65,365,77.57260273972602
[1212P],[15105512DD1],1977,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,0.65,365,77.57260273972602
[1212P],"[15105512DD1, 15105512DD2]",1978,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,17.45,365,2082.5260273972603
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1979,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.930862417669495,365,2378.5982655169405
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1980,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,22.58429561774302,366,2687.9014128658087
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1981,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,7.941514198484611,365,947.7598862629852
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1982,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,20.375873508905187,365,2431.70698643263
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1983,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,25.881043473956964,365,3088.7075444536035
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1984,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.53912714005621,366,2325.476443226362
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1985,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,23.144496859027125,365,2762.121323778689
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1986,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,20.284304169800034,365,2420.7788757164094
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1987,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.319640608358355,365,2305.6535476714794
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1988,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.56418840808582,366,2328.459144962345
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1989,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,23.577470639234175,365,2813.79348231518
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1990,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,24.64681534356567,365,2941.4117160704677
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1991,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.49216555376837,365,2326.2431000606857
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1992,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,21.04064733133332,366,2504.181961073441
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1993,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.2405554864085,365,2296.2153342135734
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1994,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,21.39452793377193,365,2553.2757172468637
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1995,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,24.130437371812167,365,2879.7858956606524
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1996,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,25.673280076362655,366,3055.5412025310306
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1997,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,25.51611489173491,365,3045.1560676273225
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1998,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,21.433157501973085,365,2557.88586516698
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",1999,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,20.230692313459212,365,2414.380704587077
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2000,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.08833887605876,366,2271.825249839125
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2001,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,23.628866761851764,365,2819.927222318528
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2002,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,21.50654217324301,365,2566.643772784837
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2003,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,28.628921556762606,365,3416.646090445422
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2004,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,22.913197428389978,366,2727.046120165758
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2005,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.429689995313787,365,2318.7871128653933
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2006,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,17.54518544707686,365,2093.8856933552547
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2007,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,14.120307878103553,365,1685.1523593703855
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2008,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,18.41448883135019,366,2191.6260477967603
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2009,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,16.119470508751398,365,1923.7373571540024
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2010,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,16.211827783636938,365,1934.7595020691097
[1212P],"[15105512DD1, 15105512DD2]",2011,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,48.9,365,5835.846575342466
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2012,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,17.915079098824513,366,2132.1881025814096
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2013,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,18.25013363682379,365,2178.0159485480667
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2014,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.89174336258627,365,2373.929701025364
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2015,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.728981685699463,365,2354.5053211755303
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2016,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,19.113326874500217,366,2274.799231292977
[1212P],"[15105407CC, 15105512DD1, 15105512DD2]",2017,,15105512DDD1,2673504.64013709,343130.52319501544,2673630.999999998,829123.9999999963,0.0,0.0,58.0,17.598563684678517,365,2100.2559838482084
