Site_Index	Location	USGS_ID	County	Basin	Aquifer	Purpose	Casing	Diameter	Measuring_Point_Elev_NVGD29	Land_Surface_Elev_NVGD29	Measuring_Point_Elev_NAVD88	Land_Surface_Elev_NAVD88	Elev_Type	Date_Drilled	Total_Depth	Bedrock_Depth	Top_Screen	Bottom_Screen	Longitude	Latitude	Coord_Type
19068	14706119AAA		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1971-08-30	140	30	0	0	-98.479912	47.542938	Calculated
131346	14706122BBB		Griggs	Devils Lake Basin	Spiritwood	Observation Well	PVC	2	1499.6799999999998	1496.84	1500.84	1498	Global Position Survey	2021-08-16	260	0	174	179	-98.435876	47.543614	GPS - Handheld
6406	14706122DDD		Griggs	Sheyenne River	Spiritwood	Observation Well	ABS	1.25	1508.15	1504.91	1509.3100000000002	1506.0700000000002	Survey 0.01 ft	1971-08-23	360	309	297	303	-98.41584	47.530135	Calculated
6407	14706124BBB		Griggs	Sheyenne River	Spiritwood	Observation Well	ABS	1.25	1476.25	1474.33	1477.4	1475.48	Survey 0.01 ft	1971-08-23	300	253	217	220	-98.39319	47.543663	Digitized - Heads Up
6408	14706125ACA		Griggs	Sheyenne River	Spiritwood	Irrigation Well	Steel	12	1492.5	1490	1493.65	1491.15	Topographic Map	1979-10-23	272	0	207	244	-98.378473	47.524693	Calculated
6409	14706127CCC	473056098260301	Griggs	Sheyenne River	Spiritwood	Observation Well - Plugged	PVC	1.25	1496.6	1495	1497.76	1496.16	Topographic Map	1971-08-20	240	0	187	193	-98.43462	47.515635	Calculated
6410	14706128CBB		Griggs	Sheyenne River	Spiritwood	Domestic Well	Unknown	17	N/A	N/A	N/A	N/A	 	1951-01-01	0	0	0	33	-98.45602	47.521128	Calculated
129439	14706128CBB2		Griggs	Sheyenne River	Spiritwood	Domestic Well	Plastic	4	-1.16	1475.84	0	1477	Derived from NED	1983-11-08	178	0	167	175	-98.456	47.521131	Calculated
129440	14706130BAD		Griggs	Sheyenne River	Spiritwood	Domestic Well	Plastic	5	-1.17	1488.83	0	1490	Derived from NED	1985-06-11	60	55	48	58	-98.490555	47.526519	Calculated
19077	14706130BBB		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	-1.17	1508.83	0	1510	Derived from NED	1971-08-30	180	142	0	0	-98.49854	47.528309	Calculated
129441	14706131BBA		Griggs	Sheyenne River	Spiritwood	Stock Well	Plastic	4.5	-1.17	1473.83	0	1475	Derived from NED	1998-07-07	65	0	52	60	-98.49596	47.513842	Calculated
129445	14706134DDD		Griggs	Sheyenne River	Spiritwood	Stock Well	Plastic	4	-1.16	1470.84	0	1472	Derived from NED	1983-12-07	80	0	76	80	-98.41576	47.50124	Calculated
6411	14706135DBD		Griggs	Sheyenne River	Spiritwood	Irrigation Well	Steel	12	1460	1460	1461.16	1461.16	Topographic Map	1974-10-04	270	264	234	264	-98.398406	47.503916	Digitized - Heads Up
21927	14706201AAA		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.18	1529.82	0	1531	Derived from NED	1972-09-21	120	81	0	0	-98.501344	47.586326	Calculated
5802	14706203BBB		Foster	Sheyenne River	Undefined	Observation Well	PVC	1.25	-1.2	1505.8	0	1507	Derived from NED	1972-09-22	100	64	57	63	-98.562929	47.586382	Calculated
5803	14706205DBD1		Foster	Sheyenne River	Pierre Shale	Domestic Well	Unknown	0	1412	1412	1413.2	1413.2	Topographic Map	1953-01-01	0	0	0	95	-98.592302	47.577273	Calculated
5804	14706205DBD2		Foster	Sheyenne River	Pierre Shale	Domestic Well	Unknown	8	0	1412	1.2	1413.2	Topographic Map	1959-01-01	0	0	99	110	-98.592302	47.577273	Calculated
5805	14706210ABB		Foster	Sheyenne River	Sand Sediments	Observation Well	PVC	1.25	1506	1504	1507.19	1505.19	Topographic Map	1964-07-22	63	52	43	48	-98.551997	47.571923	Calculated
21929	14706214ABC		Foster	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1515	1.18	1516.18	Topographic Map	1963-08-08	86	66	0	0	-98.530652	47.555529	Calculated
5806	14706222		Foster	Sheyenne River	Undefined	Domestic Well		4	N/A	N/A	N/A	N/A	 		0	0	0	155	-98.553381	47.53656	Calculated
21930	14706222DDD		Foster	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1473	1.18	1474.18	Topographic Map	1963-08-08	68	47	0	0	-98.544084	47.530213	Calculated
21931	14706226ADD		Foster	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1446	1.18	1447.18	Topographic Map	1964-07-14	42	22	0	0	-98.522638	47.523012	Calculated
21932	14706304CCC		Foster	James River	No Obs Well Installed	Test Hole	None	0	0	1490	1.21	1491.21	Topographic Map	1963-08-30	159	145	0	0	-98.712015	47.573919	Calculated
131536	14706305B		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1494.66	0	1495.88	DEM - 10 meter	1974-04-02	72	0	0	0	-98.72947	47.583888	Calculated
131539	14706305BAD		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1496.06	0	1497.28	DEM - 10 meter	1974-05-02	52	0	0	0	-98.72428	47.58425	Digitized - Heads Up
131540	14706305BBB		Foster	James River	No Obs Well Installed	Test Hole		0	-1.22	1497.86	0	1499.08	DEM - 10 meter	1974-05-02	52	0	0	0	-98.73451	47.58729	Digitized - Heads Up
131541	14706305BBC		Foster	James River	Juanita	Test Well	Plastic	4	-1.22	1492.68	0	1493.9	DEM - 10 meter	1974-05-03	56	0	30	50	-98.73426	47.58426	Digitized - Heads Up
131537	14706305BBD		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1494.01	0	1495.23	DEM - 10 meter	1974-04-02	57	0	0	0	-98.73132	47.58392	Digitized - Heads Up
131538	14706305BCA		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1493.69	0	1494.91	DEM - 10 meter	1974-04-03	57	0	0	0	-98.7314	47.5835	Digitized - Heads Up
131542	14706305BCA2		Foster	James River	Juanita	Irrigation Well	Steel	12	-1.22	1494.07	0	1495.29	DEM - 10 meter	1974-04-03	67	0	33	58	-98.73126	47.58382	Digitized - Heads Up
5807	14706305BCB		Foster		Juanita	Unknown		12	1493	1493	1494.22	1494.22	Topographic Map	1974-05-03	0	0	37	57	-98.733511	47.58298	Calculated
131543	14706305BCB2		Foster	James River	Juanita	Irrigation Well	Steel	12	-1.22	1492.01	0	1493.23	DEM - 10 meter	1974-05-03	67	0	37	57	-98.7345	47.58376	Digitized - Heads Up
131545	14706305C		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1490.76	0	1491.98	DEM - 10 meter	1974-04-30	82	0	0	0	-98.729453	47.57667	Calculated
131547	14706305CAA		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1492.6399999999999	0	1493.86	DEM - 10 meter	1974-05-01	80	0	0	0	-98.72459	47.58	Digitized - Heads Up
127981	14706305CBB		Foster	James River	Juanita	Observation Well	PVC	2	1492.53	1489.81	1493.75	1491.03	Global Position Survey	2012-08-14	60	55	50	55	-98.734874	47.580579	GPS - Surveyed
131548	14706305CBB2		Foster	James River	No Obs Well Installed	Test Well	Plastic	4	-1.22	1490.47	0	1491.69	DEM - 10 meter	1974-05-01	67	0	27	43	-98.73443	47.58003	Digitized - Heads Up
131549	14706305CBC		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1488.97	0	1490.19	DEM - 10 meter	1974-04-30	67	0	0	0	-98.73375	47.57781	Digitized - Heads Up
131546	14706305CBD		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1489.29	0	1490.51	DEM - 10 meter	1974-04-30	67	0	0	0	-98.72949	47.57778	Digitized - Heads Up
131511	14706306A		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1488.6499999999999	0	1489.87	DEM - 10 meter	1974-05-15	52	0	0	0	-98.740088	47.58391	Calculated
131513	14706306AAC		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1490.33	0	1491.55		1974-05-16	52	0	0	0	-98.73824	47.58447	Digitized - Heads Up
131514	14706306AAC2		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1489.97	0	1491.19		1974-05-16	52	0	0	0	-98.73817	47.58404	Digitized - Heads Up
131519	14706306AAC3		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1489.23	0	1490.45	DEM - 10 meter	1974-05-23	52	0	0	0	-98.7397	47.58443	Digitized - Heads Up
131517	14706306AAD		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1491.21	0	1492.43		1974-05-17	52	0	0	0	-98.73672	47.58413	Digitized - Heads Up
131516	14706306ABC		Foster	James River	Juanita	Test Well	Plastic	0	-1.22	1487.8899999999999	0	1489.11	DEM - 10 meter	1974-05-16	52	0	26	46	-98.74172	47.58405	Digitized - Heads Up
131521	14706306ABC2		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1487.8	0	1489.02	DEM - 10 meter	1974-05-23	52	0	0	0	-98.74312	47.58432	Digitized - Heads Up
131524	14706306ABC3		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.23	1486.57	0	1487.8	DEM - 10 meter	1974-05-17	52	0	0	0	-98.74512	47.58408	Digitized - Heads Up
131512	14706306ABD		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1489.6	0	1490.82		1974-05-16	52	0	0	0	-98.7401	47.58543	Digitized - Heads Up
131518	14706306ABD2		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1487.75	0	1488.97	DEM - 10 meter	1974-05-17	45	0	0	0	-98.74242	47.58409	Digitized - Heads Up
131522	14706306ABD3		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.23	1489.37	0	1490.6		1974-05-23	52	0	0	0	-98.74213	47.58546	Digitized - Heads Up
131523	14706306ABD4		Foster	James River	Juanita	Irrigation Well	Steel	12	-1.22	1487.96	0	1489.18	DEM - 10 meter	1974-05-17	52	0	24	44	-98.741713	47.58408	Digitized - Heads Up
131515	14706306ACA		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1488.33	0	1489.55	DEM - 10 meter	1974-05-16	52	0	0	0	-98.74017	47.58302	Digitized - Heads Up
131520	14706306ACA2		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1487.2	0	1488.42	DEM - 10 meter	1974-05-23	42	0	0	0	-98.74231	47.58321	Digitized - Heads Up
131525	14706306ACD		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1487.54	0	1488.76	DEM - 10 meter	1974-05-23	52	0	0	0	-98.74009	47.58042	Digitized - Heads Up
5808	14706306ADD		Foster	James River	Juanita	Irrigation Well	Steel	12	1489.59	1489.59	1490.81	1490.81	DEM - 10 meter	1974-05-29	52	0	26	46	-98.736089	47.580244	Digitized - Heads Up
131526	14706306ADD2		Foster	James River	Juanita	Test Well	Plastic	4	-1.22	1489.68	0	1490.9	DEM - 10 meter	1974-05-28	52	0	24	44	-98.73535	47.58047	Digitized - Heads Up
131527	14706306ADD3		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1489.3899999999999	0	1490.61	DEM - 10 meter	1974-05-29	52	0	0	0	-98.7365	47.58049	Digitized - Heads Up
21933	14706306CBC		Foster	James River	No Obs Well Installed	Test Hole	None	0	0	1484	1.23	1485.23	Topographic Map	1963-08-30	68	38	0	0	-98.754529	47.57759	Calculated
131528	14706306D		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1490.8799999999999	0	1492.1	DEM - 10 meter	1974-06-03	52	0	0	0	-98.740077	47.576692	Calculated
131531	14706306DAA		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1489.8799999999999	0	1491.1	DEM - 10 meter	1974-06-04	52	0	0	0	-98.7354	47.58002	Digitized - Heads Up
131533	14706306DAB		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1487.6399999999999	0	1488.86	DEM - 10 meter	1974-06-06	182	0	0	0	-98.74007	47.58007	Digitized - Heads Up
131530	14706306DAC		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1487.71	0	1488.93	DEM - 10 meter	1974-06-04	52	0	0	0	-98.7398	47.57814	Digitized - Heads Up
131534	14706306DBB		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1484.59	0	1485.81	DEM - 10 meter	1974-06-04	52	0	0	0	-98.74504	47.58008	Digitized - Heads Up
131529	14706306DBD		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1491.41	0	1492.63	DEM - 10 meter	1974-06-03	52	0	0	0	-98.74183	47.5768	Digitized - Heads Up
131535	14706306DCD		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1527.68	0	1528.9	DEM - 10 meter	1974-06-07	157	0	0	0	-98.74012	47.57324	Digitized - Heads Up
131555	14706307DCD		Foster	James River	Juanita	Stock Well	Plastic	4.5	-1.21	1481.47	0	1482.68	DEM - 10 meter	2004-05-27	50	0	37	43	-98.740491	47.560137	Digitized - Heads Up
128586	14706308ACC		Foster	James River	Juanita	Irrigation Well	Steel	12	-1.21	1476.45	0	1477.66	DEM - 10 meter		125	0	60	110	-98.721458	47.567574	Digitized - Heads Up
131552	14706308ACC2		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.21	1462.83	0	1464.04	DEM - 10 meter	1992-02-15	130	0	0	0	-98.722759	47.566704	Calculated
131550	14706308ADB		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.21	1470.59	0	1471.8	DEM - 10 meter	1992-02-14	120	0	0	0	-98.717383	47.568518	Calculated
131551	14706308ADC		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.21	1477.93	0	1479.14	DEM - 10 meter	1992-02-15	100	0	0	0	-98.717383	47.566705	Calculated
131553	14706308BAA		Foster	James River	Juanita	Domestic Well	Plastic	4.5	-1.22	1496.02	0	1497.24	DEM - 10 meter	2001-09-01	60	0	40	50	-98.725443	47.572154	Calculated
131554	14706308CBA		Foster	James River	Juanita	Domestic Well	Steel	4	-1.21	1481.8	0	1483.01	DEM - 10 meter	1979-06-02	80	0	0	50	-98.731381	47.564027	Digitized - Heads Up
5809	14706311ADB		Foster	Sheyenne River	Gravel Sediments	Domestic Well	Unknown	4	1552	1552	1553.21	1553.21	Topographic Map		0	0	0	92	-98.653263	47.568297	Calculated
127979	14706316BBB		Foster	James River	No Obs Well Installed	Test Hole	None	0	1492	1489	1493.21	1490.21	Topographic Map	2012-08-14	120	92	0	0	-98.712083	47.557654	Calculated
21934	14706320CCC		Foster	James River	No Obs Well Installed	Test Hole	None	0	0	1515	1.2	1516.2	Topographic Map	1963-08-13	159	123	0	0	-98.733446	47.530514	Calculated
21937	14706325BBB		Foster	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1513	1.2	1514.2	Topographic Map	1963-08-12	113	82	0	0	-98.647888	47.528461	Calculated
5811	14706327BAC		Foster	Sheyenne River	New Rockford	Domestic Well	Unknown	6	1504	1504	1505.2	1505.2	Topographic Map	1959-01-01	0	0	0	107.5	-98.685276	47.526749	Calculated
21935	14706327CCD		Foster	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1510	1.19	1511.19	Topographic Map	1964-07-14	147	131	0	0	-98.68795	47.515963	Calculated
5812	14706328ACD		Foster	Sheyenne River	New Rockford	Domestic Well	Unknown	4	1510	1510	1511.2	1511.2	Topographic Map	1950-01-01	0	0	0	137	-98.698668	47.523181	Calculated
5813	14706332CCC		Foster	Sheyenne River	New Rockford	Domestic Well		4	1522	1522	1523.19	1523.19	Topographic Map		0	0	0	180	-98.733492	47.501547	Calculated
21936	14706335DDD		Foster	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1502	1.19	1503.19	Topographic Map	1963-08-12	136	128	0	0	-98.650593	47.501396	Calculated
25214	14706402AC		Foster	James River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1956-07-31	2053	0	0	0	-98.785281	47.582112	Calculated
131560	14706402ADD		Foster	James River	Pierre Shale	Domestic Well	Steel	4	-1.24	1495.56	0	1496.8	DEM - 10 meter	1973-06-30	85	42	0	50	-98.778579	47.581205	Calculated
131561	14706404AAB		Foster	James River	Pierre Shale	Domestic Well	Steel	4	-1.25	1513.85	0	1515.1	DEM - 10 meter	1972-10-25	91	30	0	72	-98.824051	47.586583	Calculated
127976	14706413CCC		Foster	James River	No Obs Well Installed	Test Hole	None	0	-1.22	1465.11	0	1466.33	DEM - 10 meter	2012-08-13	120	65	0	0	-98.77702	47.544373	Digitized - Heads Up
5814	14706415ACD		Foster	James River	Undefined	Domestic Well	Unknown	5	1511	1511	1512.23	1512.23	Topographic Map	1951-01-01	0	0	0	44	-98.80512	47.552183	Calculated
25215	14706425AA		Foster	James River	No Obs Well Installed	Test Hole	None	0	0	1467.97	1.21	1469.18	Survey 0.01 ft	1956-08-15	3271	0	0	0	-98.758342	47.527688	Calculated
5816	14706425ADD		Foster	James River	Juanita	Observation Well - Plugged	PVC	1.25	1463	1461	1464.21	1462.21	Topographic Map	1964-07-08	84	67	53	63	-98.757009	47.523142	Calculated
128815	14706425ADD2		Foster	James River	Juanita	Observation Well	PVC	2	1461.02	1458.22	1462.22	1459.42	Global Position Survey	2014-06-12	60	0	55	60	-98.755896	47.522408	GPS - Surveyed
5817	14706428ABA		Foster	James River	New Rockford	Stock Well	Unknown	6	N/A	N/A	N/A	N/A	 	1964-01-01	0	0	0	152	-98.826419	47.528581	Calculated
127977	14706435BAA		Foster	James River	New Rockford	Observation Well - PRESENS	PVC	2	1503.82	1501.45	1505.03	1502.66	Global Position Survey	2012-08-13	200	185	143	148	-98.786835	47.514967	GPS - Surveyed
132107	14706436DAB		Foster		New Rockford	Irrigation Well	Steel	12	-1.2	1490.47	0	1491.67	DEM - Lidar	2019-05-15	200	0	154	184	-98.761278	47.50648	Digitized - Heads Up
21938	14706511CBB		Foster	James River	No Obs Well Installed	Test Hole	None	0	0	1478	1.28	1479.28	Topographic Map	1947-01-01	207	0	0	0	-98.924816	47.564675	Calculated
131130	14706512DDD		Foster			Stock Well		0	0	0	1.26	1.26		2019-07-24	0	0	0	0	-98.884729	47.559241	Calculated
19074	14805918BBB		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1972-09-26	40	34	0	0	-98.242472	47.644316	Calculated
19078	14805933ADD		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1435	1.16	1436.16	Topographic Map	1971-07-27	40	11	0	0	-98.17805	47.595464	Calculated
12889	14806004BCC		Griggs	Sheyenne River	Unknown	Domestic Well	Unknown	0	N/A	N/A	N/A	N/A			0	0	0	215	-98.328135	47.666813	Calculated
19079	14806007DDD		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1971-08-25	220	198	0	0	-98.352383	47.646144	Calculated
19080	14806016AAA		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1972-09-26	40	34	0	0	-98.309449	47.644309	Calculated
6422	14806018BAB		Griggs	Sheyenne River	Spiritwood	Observation Well	PVC	2	1468.55	1466.6999999999998	1469.7	1467.85	Global Position Survey	1986-10-28	140	121	65	70	-98.365449	47.644337	Calculated
6423	14806018BBA	473835098220401	Griggs	Sheyenne River	Spiritwood	Observation Well - Destroyed	PVC	1.25	1497	1495	1498.15	1496.15	Topographic Map	1971-08-25	160	135	88	91	-98.368062	47.644335	Calculated
6424	14806018BCB		Griggs	Sheyenne River	Spiritwood	Stock Well	Unknown	24	1480	1480	1481.15	1481.15	Topographic Map		0	0	0	23	-98.370684	47.640737	Calculated
19085	14806023CCC		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1972-09-26	40	37	0	0	-98.285556	47.617083	Calculated
19086	14806029BCD		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1520	1.14	1521.14	Topographic Map	1979-07-26	120	101	0	0	-98.346956	47.609844	Calculated
6425	14806030DAC		Griggs	Sheyenne River	Spiritwood	Observation Well - Destroyed	PVC	1.25	1527	1525	1528.14	1526.14	Topographic Map	1979-07-26	240	218	172	175	-98.354867	47.606219	Calculated
6426	14806032CCC		Griggs	Sheyenne River	Spiritwood	Observation Well - Destroyed	PVC	1.25	1549.2	1547	1550.3400000000001	1548.14	Topographic Map	1979-07-25	160	134	63	66	-98.349561	47.588147	Calculated
6427	14806102BBB		Griggs	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1541.8	1540	1542.97	1541.17	Topographic Map	1979-07-27	160	134	83	86	-98.413401	47.671536	Calculated
6428	14806104AAB		Griggs	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1568.58	1567.06	1569.76	1568.24	Survey 0.01 ft	1979-07-12	220	203	109	112	-98.440073	47.671573	Calculated
19081	14806104BBB		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1565	1.19	1566.19	Topographic Map	1979-07-17	340	324	0	0	-98.456286	47.671588	Calculated
19083	14806104CCC		Griggs	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1575	1.19	1576.19	Topographic Map	1970-10-20	280	273	0	0	-98.456298	47.660309	Calculated
6429	14806105ABA		Griggs	Sheyenne River	Spiritwood	Domestic Well	Unknown	4	1535	1535	1536.19	1536.19	Topographic Map	1966-01-01	0	0	0	78	-98.464307	47.671611	Calculated
129479	14806106DB		Griggs	Sheyenne River	Spiritwood	Domestic Well		4	-1.2	1530.8	0	1532	Derived from NED	1980-10-16	93	0	84	90	-98.486884	47.664517	Calculated
6430	14806107BAB	473931098292501	Griggs	Sheyenne River	Spiritwood	Observation Well - Plugged	PVC	1.25	1531.59	1524.1299999999999	1532.79	1525.33	Global Position Survey	1970-10-19	260	249	237	243	-98.492492	47.6595	GPS - Surveyed
129478	14806107BD		Griggs	Sheyenne River	Spiritwood	Stock Well		5	-1.2	1513.8	0	1515	Derived from NED	2011-09-13	220	0	208	212	-98.492136	47.654329	Calculated
130949	14806109DAD		Griggs	Sheyenne River	No Obs Well Installed	Test Hole		0	-1.19	1631.81	0	1633	DEM - Lidar	2019-10-03	490	469	0	0	-98.436256	47.649554	GPS - Handheld
6431	14806110ACA		Griggs	Sheyenne River	Spiritwood	Unknown	PVC	0	1620	1618	1621.18	1619.18	Topographic Map		0	0	0	299	-98.421447	47.655072	Calculated
6433	14806110CCC2		Griggs	Sheyenne River	Spiritwood	Observation Well - Plugged	Steel	1.25	1617.4399999999998	1616.23	1618.62	1617.41	Global Position Survey	1971-08-26	470	457	398	407	-98.436175	47.645507	GPS - Surveyed
6434	14806110CCC3		Griggs	Sheyenne River	Spiritwood	Observation Well - Plugged	PVC	1.25	1618.1	1615.25	1619.28	1616.43	Global Position Survey	1979-07-10	340	0	281	284	-98.436171	47.645395	GPS - Surveyed
6435	14806110CCC4		Griggs	Sheyenne River	Spiritwood	Observation Well - Plugged	PVC	1.25	1616.77	1615.07	1617.95	1616.25	Global Position Survey	1979-07-10	180	0	161	164	-98.436176	47.645362	GPS - Surveyed
130368	14806110CCC5		Griggs	Sheyenne River	Spiritwood	Observation Well - PRESENS	PVC	2	1618.1799999999998	1615.6499999999999	1619.36	1616.83	Global Position Survey	2017-08-02	470	456	409.5	414.5	-98.43617	47.645434	GPS - Surveyed
