start_datetime,transh_grpid:2_k:2_i:99_j:113,transh_grpid:3_k:2_i:92_j:97,transh_grpid:5_k:2_i:100_j:98,transh_grpid:6_k:2_i:115_j:122,transh_grpid:7_k:2_i:108_j:114,transh_grpid:8_k:0_i:115_j:110,transh_grpid:9_k:2_i:108_j:98,transh_grpid:11_k:2_i:116_j:99,transh_grpid:12_k:0_i:124_j:114,transh_grpid:13_k:2_i:124_j:103,transh_grpid:14_k:2_i:93_j:96,transh_grpid:15_k:2_i:94_j:97,transh_grpid:16_k:2_i:99_j:93,transh_grpid:17_k:0_i:98_j:93,transh_grpid:17_k:1_i:98_j:93,transh_grpid:17_k:2_i:98_j:93,transh_grpid:18_k:0_i:98_j:97,transh_grpid:18_k:1_i:98_j:97,transh_grpid:19_k:2_i:98_j:96,transh_grpid:22_k:2_i:99_j:97,transh_grpid:26_k:2_i:100_j:74,transh_grpid:27_k:2_i:99_j:82,transh_grpid:28_k:0_i:92_j:68,transh_grpid:29_k:0_i:94_j:50,transh_grpid:32_k:2_i:108_j:75,transh_grpid:33_k:2_i:107_j:83,transh_grpid:34_k:2_i:101_j:97,transh_grpid:35_k:2_i:100_j:91,transh_grpid:36_k:2_i:104_j:93,transh_grpid:37_k:2_i:107_j:91,transh_grpid:38_k:2_i:112_j:84,transh_grpid:41_k:2_i:108_j:74,transh_grpid:42_k:0_i:111_j:74,transh_grpid:44_k:0_i:113_j:67,transh_grpid:45_k:0_i:109_j:58,transh_grpid:47_k:2_i:117_j:81,transh_grpid:48_k:2_i:116_j:83,transh_grpid:49_k:2_i:119_j:86,transh_grpid:51_k:2_i:120_j:91,transh_grpid:59_k:0_i:108_j:43,transh_grpid:60_k:0_i:109_j:27,transh_grpid:62_k:2_i:51_j:96,transh_grpid:63_k:2_i:60_j:97,transh_grpid:64_k:2_i:59_j:104,transh_grpid:65_k:2_i:67_j:104,transh_grpid:66_k:0_i:69_j:104,transh_grpid:67_k:0_i:70_j:102,transh_grpid:68_k:0_i:71_j:99,transh_grpid:69_k:0_i:75_j:97,transh_grpid:71_k:2_i:75_j:104,transh_grpid:72_k:2_i:76_j:97,transh_grpid:73_k:2_i:88_j:97,transh_grpid:74_k:2_i:92_j:101,transh_grpid:75_k:2_i:91_j:105,transh_grpid:76_k:2_i:83_j:107,transh_grpid:77_k:2_i:91_j:113,transh_grpid:78_k:2_i:46_j:96,transh_grpid:80_k:2_i:47_j:80,transh_grpid:81_k:2_i:50_j:80,transh_grpid:82_k:2_i:51_j:80,transh_grpid:83_k:0_i:52_j:80,transh_grpid:83_k:2_i:52_j:80,transh_grpid:84_k:2_i:51_j:63,transh_grpid:85_k:2_i:52_j:69,transh_grpid:86_k:2_i:55_j:73,transh_grpid:87_k:2_i:54_j:88,transh_grpid:88_k:2_i:60_j:93,transh_grpid:90_k:2_i:63_j:90,transh_grpid:93_k:2_i:64_j:89,transh_grpid:95_k:2_i:60_j:88,transh_grpid:96_k:0_i:61_j:81,transh_grpid:98_k:2_i:68_j:89,transh_grpid:99_k:2_i:60_j:80,transh_grpid:100_k:2_i:60_j:74,transh_grpid:101_k:0_i:67_j:74,transh_grpid:102_k:2_i:60_j:66,transh_grpid:103_k:2_i:62_j:67,transh_grpid:106_k:2_i:62_j:63,transh_grpid:107_k:2_i:60_j:58,transh_grpid:108_k:2_i:68_j:58,transh_grpid:109_k:0_i:68_j:54,transh_grpid:110_k:0_i:72_j:58,transh_grpid:111_k:0_i:74_j:57,transh_grpid:112_k:2_i:68_j:62,transh_grpid:113_k:2_i:70_j:63,transh_grpid:114_k:0_i:71_j:61,transh_grpid:115_k:0_i:74_j:61,transh_grpid:116_k:0_i:74_j:66,transh_grpid:116_k:2_i:74_j:66,transh_grpid:118_k:2_i:68_j:69,transh_grpid:119_k:2_i:68_j:74,transh_grpid:121_k:0_i:68_j:85,transh_grpid:121_k:2_i:68_j:85,transh_grpid:122_k:2_i:68_j:97,transh_grpid:123_k:0_i:75_j:89,transh_grpid:123_k:2_i:75_j:89,transh_grpid:124_k:0_i:76_j:95,transh_grpid:124_k:2_i:76_j:95,transh_grpid:126_k:0_i:80_j:97,transh_grpid:126_k:2_i:80_j:97,transh_grpid:127_k:0_i:76_j:82,transh_grpid:127_k:2_i:76_j:82,transh_grpid:129_k:2_i:77_j:78,transh_grpid:130_k:2_i:82_j:82,transh_grpid:132_k:0_i:90_j:59,transh_grpid:133_k:0_i:90_j:70,transh_grpid:134_k:0_i:90_j:69,transh_grpid:136_k:2_i:91_j:82,transh_grpid:137_k:2_i:84_j:97,transh_grpid:138_k:2_i:92_j:90,transh_grpid:140_k:0_i:61_j:41,transh_grpid:141_k:0_i:67_j:25,transh_grpid:159_k:0_i:74_j:13,transh_grpid:163_k:0_i:76_j:13,transh_grpid:165_k:0_i:76_j:14,transh_grpid:166_k:0_i:77_j:16,transh_grpid:167_k:0_i:76_j:17,transh_grpid:168_k:0_i:73_j:26,transh_grpid:169_k:0_i:76_j:48,transh_grpid:170_k:0_i:76_j:42,transh_grpid:171_k:0_i:78_j:42,transh_grpid:172_k:0_i:80_j:34,transh_grpid:173_k:0_i:81_j:34,transh_grpid:182_k:0_i:79_j:16,transh_grpid:187_k:0_i:77_j:14,transh_grpid:189_k:0_i:80_j:17,transh_grpid:193_k:0_i:84_j:14,transh_grpid:204_k:0_i:86_j:15,transh_grpid:208_k:0_i:92_j:35,transh_grpid:209_k:0_i:92_j:39,transh_grpid:210_k:0_i:92_j:43,transh_grpid:212_k:2_i:26_j:69,transh_grpid:213_k:2_i:28_j:79,transh_grpid:214_k:2_i:34_j:69,transh_grpid:215_k:1_i:43_j:69,transh_grpid:215_k:2_i:43_j:69,transh_grpid:216_k:2_i:43_j:69,transh_grpid:217_k:2_i:43_j:69,transh_grpid:218_k:2_i:38_j:80,transh_grpid:219_k:2_i:42_j:80,transh_grpid:220_k:0_i:7_j:53,transh_grpid:220_k:2_i:7_j:53,transh_grpid:221_k:2_i:13_j:63
2020-04-01,1372.9289417989419,1440.0041798941797,1436.6925925925927,1372.6963756613757,1372.5141324200913,,1442.9373809523809,1372.6438624338623,,1372.4488888888889,1439.351984126984,1439.1272751322751,1439.4579999999999,1472.2618253968253,1459.362037037037,1438.7420899470899,1467.1017195767195,1459.2504497354498,1437.6163492063492,1436.0985185185186,1451.5220634920634,1442.937037037037,1468.9742857142855,1468.5717724867725,,1442.8915873015874,1437.433835978836,,1438.4527380952381,,,1447.3514285714286,,,,,1413.2718253968255,,1374.5056349206347,1470.911216931217,1457.5927248677249,1452.5314814814815,1457.954365079365,1453.9844179894178,1449.13164021164,1456.2698846153844,1460.8759555189456,1460.521575117371,1443.9460961538462,1446.3816931216932,,1441.5157936507937,1440.188783068783,1444.8139682539684,1444.399285714286,1372.9314021164023,1452.2114285714285,1450.1188624338622,,,1500.6670634920633,1450.3914285714286,1454.9270370370368,1450.1764021164022,1450.0439417989417,1449.6623360655738,1451.15917989418,,1448.9216931216934,1450.029126984127,,1448.4492328042327,1449.6615343915344,1449.7939417989421,1475.7208730158732,1467.0669047619049,,,1467.4869047619047,1467.7247089947089,1469.179259259259,1467.487275132275,,1467.8823015873018,,,,1467.2948677248678,1467.3798412698413,1467.1818783068782,1467.2118253968254,1468.9191005291002,1448.671746031746,1448.7842063492064,1475.8964285714285,1446.3468253968254,1471.2507936507936,1446.141798941799,1472.8481746031748,1444.7893915343916,1466.4566402116402,1446.931904761905,,1445.5593915343918,,,,1444.094523809524,1443.2347354497356,1441.5255291005292,,,,,1468.2996296296294,1466.9773809523808,,1468.094814814815,1466.719894179894,1467.6022486772488,,,,1466.0209485714288,,,,,,,,,,,1466.4846825396824,1450.4763492063494,1450.072671957672,,1450.393783068783,1450.3413227513227,1489.9300793650796,1450.6987566137566,1450.911216931217
2020-05-01,1373.0434899470902,1439.674094708995,1436.0088629629631,1372.819383068783,1372.5976940639268,,1442.938480952381,1372.7683883597883,,1372.5699444444444,1438.9813396825398,1438.7249566137568,1439.5325,1472.27686984127,1459.3974185185184,1438.3454306878305,1467.1601121693122,1459.4671867724867,1437.052826984127,1435.3418592592593,1451.7005746031746,1442.9547851851853,1469.0350523809523,1468.6245243386245,,1442.9930317460316,1436.8648989417989,,1438.398738095238,,,1447.5833285714286,,,,,1414.66636984127,,1374.7184460317462,1470.7303465608466,1457.5660433862433,1452.8630407407409,1458.2852206349205,1454.2558994708995,1449.2153105820105,1456.2698846153844,1460.886334431631,1460.5597441314553,1443.9460961538462,1446.4029560846564,,1441.3047825396825,1439.898186772487,1444.9367460317458,1444.3938857142857,1373.0513724867728,1452.5590285714286,1450.4185883597881,,,1500.715007936508,1450.651495238095,1455.2476851851852,1450.4837058201058,1450.2998899470902,1450.274724590164,1451.2924613756613,,1448.8783894179894,1450.115615873016,,1448.4451402116401,1449.8258195767194,1450.0143566137565,1475.833984126984,1467.1300380952382,,,1467.5526380952383,1467.7529164021164,1469.2629962962963,1467.5096232804233,,1467.8998793650794,,,,1467.2974862433864,1467.385496825397,1467.2428486772485,1467.2788698412699,1469.0032931216929,1448.6973349206348,1448.8152174603174,1475.9934285714285,1446.330803174603,1471.1583825396824,1446.1175470899473,1472.7858968253968,1444.7432433862436,1466.5102772486773,1446.932338095238,,1445.5557100529102,,,,1444.0929904761904,1443.140005820106,1441.3383883597885,,,,,1468.3443148148149,1466.994514285714,,1468.1082740740742,1466.7181756613757,1467.6072671957672,,,,1466.0127200000002,,,,,,,,,,,1466.8401936507937,1450.8217936507938,1450.6182645502645,,1450.7472534391534,1450.6720375661378,1490.2305015873017,1451.124164021164,1451.3403132275134
2020-06-01,1373.048683421517,1435.3732032627865,1431.7824228395064,1372.8274726631394,1372.6626126104636,,1442.8172817460318,1372.7746305114638,,1372.5666203703704,1434.6287116402118,1434.3707389770723,1434.9076666666665,1471.7267169312172,1459.2327746913581,1433.8340599647265,1466.895868606702,1459.4016053791888,1432.7502605820107,1431.3523456790124,1450.1095423280422,1439.7415802469136,1468.8497738095239,1468.3560427689592,,1440.092058201058,1432.459918430335,,1433.947408730159,,,1445.7949246031746,,,,,1405.7611891534393,,1374.8366177248677,1470.184950176367,1457.5374832451498,1452.2021820987654,1458.1317711640213,1453.5785008818343,1446.367343474427,1456.2698846153844,1460.8934266886326,1460.5858262910797,1443.9460961538462,1442.9576565255734,,1437.2588902116402,1435.5926609347443,1445.0551455026457,1440.7524126984126,1373.0693791887127,1451.9865634920636,1449.2960194003526,,,1500.7168478835981,1449.2237857142857,1455.0782746913578,1449.4747125220458,1448.8446278659612,1448.7166448087432,1448.99428659612,,1444.9256287477951,1447.2950846560848,,1444.8658496472665,1447.6097173721341,1448.2230167548503,1475.1525264550264,1467.0052142857141,,,1467.517880952381,1467.686139329806,1469.296700617284,1467.4817945326279,,1467.8297010582012,,,,1467.1635507054673,1467.2517552910056,1467.073418871252,1467.0997169312168,1468.8487336860671,1445.401525132275,1445.54310978836,1475.8087857142857,1442.6818835978838,1471.1015013227511,1442.3593104056438,1472.9016997354497,1440.8503165784832,1466.1263712522045,1443.5207976190477,,1442.0628721340388,,,,1440.7111825396826,1439.1251291887127,1437.234741622575,,,,,1468.3911697530864,1467.038865079365,,1468.02337654321,1466.5780961199296,1467.3681935626105,,,,1466.0042171428572,,,,,,,,,,,1467.395732804233,1450.1357328042327,1450.6851701940036,,1450.0492720458556,1449.801020723104,1490.6286640211642,1451.24339329806,1451.4477001763669
2020-07-01,1373.0210888888892,1429.7288912698414,1425.7719857142858,1372.7164111111113,1372.5448406824326,,1442.6495301587302,1372.6384706349206,,1372.3886428571427,1429.1482730158727,1428.9095484126983,1428.0683333333334,1471.320038095238,1458.8791087301586,1428.0878674603175,1466.5272214285715,1459.0811198412698,1427.1239531746032,1425.3616293650796,1446.561735714286,1434.5503714285717,1468.423033716475,1467.9431501915708,,1434.9009484126984,1426.4505896825397,,1427.992134920635,,,1441.6304261904763,,,,,1390.9299547619048,,1374.9088142857142,1469.2349616858237,1457.4791088122606,1449.8550587301586,1457.1806936507935,1452.1620436507937,1442.6289079365079,1456.2698846153844,1460.8949835255355,1460.5915516431924,1443.9460961538462,1438.3288682539683,,1432.0106452380953,1430.1585285714286,1445.1733134920635,1435.6814904761902,1373.065577777778,1449.6112880952383,1446.3167492063492,,,1500.6476587301588,1446.0780531746032,1453.2985238095239,1446.5794388888892,1445.6639317460317,1445.559588095238,1445.942773015873,,1440.9548666666667,1443.688307936508,,1440.698111111111,1444.057661111111,1444.8325063492064,1473.8831455938698,1465.7971142857143,,,1467.0307357142856,1467.3010321839079,1469.2676344827587,1467.3703203065133,,1467.4689747126436,,,,1466.867715708812,1466.9405662835247,1465.8948574712642,1465.7716160919542,1468.4304743295022,1441.3240099616858,1441.5831404761907,1475.5750238095238,1438.0294253968254,1471.161219047619,1437.6030936507937,1473.1408650793649,1435.8224761904762,1465.7335547892721,1439.0329494252874,,1437.2836222222222,,,,1435.6415839080462,1433.9382595238096,1431.8283977011495,,,,,1468.4229003831417,1467.0924038314176,,1467.7604390804597,1466.349878927203,1466.9503371647509,,,,1465.9959885714284,,,,,,,,,,,1468.2186484126983,1447.5798968253969,1449.0777658730158,,1447.3067841269842,1446.9674817460318,1491.009223015873,1450.4292341269838,1450.5703880952383
2020-08-01,1372.7595870910698,1424.4537990716183,1420.1476052166227,1372.3837307692309,1372.2252070681077,,1442.435786030062,1372.2767712201592,,1371.7252665782494,1424.0120901856762,1423.7901960654287,1422.4045,1470.6456534040672,1458.3928339964634,1423.0730683023871,1466.0970316091955,1458.7688883731212,1421.830515694076,1419.3712849248452,1442.4853799734747,1429.3435004420867,1467.0709807692308,1467.3682083333333,,1429.664959106985,1421.1134798850576,,1423.207687444739,,,1436.8991266578248,,,,,1381.5654745800177,,1374.7915371352785,1468.320894230769,1457.3897916666667,1446.1964664014147,1455.4460870910698,1449.9236814765693,1437.6390698496907,1456.2698846153844,1460.8949835255355,1460.5915516431924,1443.9460961538462,1432.7255610079578,,1426.366381299735,1424.9479580017683,1445.1975523872677,1430.0619288240493,1372.8238152077809,1445.8858247126439,1441.8400654288241,,,1500.5696556145006,1441.401374668435,1450.2902979664016,1442.170901193634,1440.937096816976,1440.859121352785,1441.5542276746241,,1440.6878205128203,1438.394255526083,,1434.3307564102565,1438.8384308134396,1439.846478779841,1472.6394262820513,1457.886524314766,,,1465.433258841733,1465.9446955128208,1469.1970673076924,1467.158048076923,,1466.142846153846,,,,1466.3814423076922,1466.3685705128205,1459.777064102564,1457.9224038461539,1467.8127371794872,1435.400935897436,1435.4952407161804,1475.1902603890362,1431.1130495137045,1471.3151052166224,1430.7970137046862,1473.3542020335985,1428.6720954907164,1465.207326923077,1432.5315416666667,,1431.031564102564,,,,1430.056798076923,1427.6822172855877,1426.2198012820513,,,,,1468.354810897436,1467.0269647435896,,1467.3196025641025,1466.0748621794874,1466.4888814102565,,,,1465.9874857142859,,,,,,,,,,,1469.0299807692309,1443.5811454465074,1445.8782318744475,,1443.041617152962,1442.631659372237,1491.1181425729444,1448.6358468169758,1448.6847040229884
2020-09-01,1372.2224285714287,1423.4598392857145,1419.4164821428571,1371.9007857142858,1371.8819394989341,,1442.1327321428573,1371.8014107142856,,1371.1575535714285,1422.8133571428573,1422.4450178571428,1421.5224999999998,1469.067375,1457.8981785714286,1422.0705892857143,1465.4450535714284,1458.350767857143,1420.7117678571426,1418.5723035714286,1440.9528035714284,1428.0029107142857,1465.938377052545,1466.4689712643678,,1428.254107142857,1420.344,,1422.3821249999999,,,1435.2202142857143,,,,,1383.8282321428571,,1374.409767857143,1467.6321340311986,1457.2614757799672,1444.7425357142856,1454.2610535714286,1448.6671428571428,1436.0794821428572,,1460.8949835255355,1460.5915516431924,,1431.2510535714287,,1425.0078035714287,1423.8509107142856,1445.0927857142856,1428.7116607142857,1372.2750892857143,1444.408357142857,1440.2520178571428,,,1500.51475,1439.8106607142859,1448.8966785714288,1440.5901964285717,1439.3503214285713,1439.2627678571428,1440.0176428571428,,1440.833779761905,1436.6844821428572,,1432.2786130952381,1437.1734464285717,1438.2388392857142,1471.5665954433498,1455.4957678571432,,,1464.8638214285716,1465.2906486042693,1469.066196633826,1466.85952545156,,1465.507935960591,,,,1465.936125821018,1465.8770693760264,1457.771754310345,1455.327675492611,1467.122172003284,1433.551446223317,1433.5911964285717,1474.4621250000002,1429.1383571428569,1471.3239821428572,1428.904017857143,1473.3922321428572,1426.7228571428573,1464.2540554187192,1428.8333421592774,,1429.268517857143,,,,1428.566235221675,1426.1196964285714,1424.830201970443,,,,,1468.1728413382593,1466.8278538587847,,1466.9183760262727,1465.698690681445,1465.9763121921183,,,,1465.9789828571431,,,,,,,,,,,1469.4071250000002,1441.9776964285713,1443.1683571428573,,1441.4429107142857,1441.020375,1490.8496607142856,1446.7851428571425,1446.814607142857
2020-10-01,1371.9575775862068,1429.5315825123153,1426.575458128079,1371.6577857142859,1371.590184729064,,1441.9615443349755,1371.5725935960588,,1371.2095061576354,1428.9350763546797,1428.7715775862068,1427.7745,1468.1279236453202,1457.6885073891629,1428.3016896551724,1464.956066502463,1457.8312204433496,1427.3978891625616,1426.0984248768473,1443.2193768472905,1432.6207906403943,1466.0352857142857,1465.8759642857142,,1432.418615763547,1427.115275862069,,1428.0922672413792,,,1437.908161330049,,,,,1393.9987524630544,,1374.2250566502466,1467.16225,1457.0898571428572,1446.6433041871921,1454.5708990147782,1449.7852007389163,1441.1609568965519,,1460.8949835255355,1460.5915516431924,,1437.1455726600984,,1431.3524630541872,1430.0991391625616,1445.0064408866997,1434.5754568965517,1371.9361908866995,1446.2490110837439,1443.0635147783253,,,1500.4737339901478,1443.14356773399,1449.9412203801944,1443.2869347290641,1442.7531502463055,1443.049816502463,1444.2681798029557,,1442.2310595238096,1442.1066687192117,,1439.4127142857142,1441.8194790640396,1442.2039778325122,1471.019535714286,1462.768985221675,,,1465.9123128078818,1466.067,1468.9139642857144,1466.6227142857144,,1466.2524285714285,,,,1465.851964285714,1465.8292142857144,1463.1124642857144,1462.3783214285716,1466.7223571428572,1439.9702857142859,1440.1576108374386,1473.9799729064039,1436.5826945812807,1471.1581724137932,1436.3138669950738,1473.1287512315273,1434.4935997536948,1463.8076071428573,1435.1917142857142,,1435.7478214285713,,,,1433.9711071428571,1433.0759568965518,1431.092857142857,,,,,1467.9908214285715,1466.6339642857142,,1466.77425,1465.3896785714287,1465.5835714285713,,,,1465.9707542857143,,,,,,,,,,,1469.3987142857143,1443.992763546798,1443.0132266009853,,1443.672698275862,1443.4548472906404,1490.422552955665,1446.2473645320197,1446.348737684729
2020-11-01,1372.1633095238096,1435.156488095238,1433.1505828699744,1371.4574785714285,1370.535818452381,,1441.9084181993157,1371.3616935414886,,1371.088967857143,1434.5228065476192,1434.815755952381,1433.9361666666666,1467.8876666666665,1457.691017857143,1433.945425595238,1464.661756629598,1457.5296642857143,1433.5629434523808,1433.0677053571428,1446.3040928571427,1437.476720238095,1465.9876392857143,1465.7064500000001,,1437.2445357142858,1433.3633989520958,,1433.351855538922,,,1441.6523464285713,,,,,1401.9494414029084,,1374.082637189906,1467.214017857143,1456.9149214285715,1448.7906785714285,1455.3667249577345,1451.0241392857142,1444.9510607142859,,1460.8949835255355,1460.5915516431924,,1441.688767857143,,1436.8724978867285,1435.5936535714284,1444.9444212184874,1439.4651418067226,1371.7351130952381,1448.4443107142858,1445.8524892857142,,,1500.4097899408284,1446.1674285714284,1451.6629761904762,1446.0307571428573,1445.8099571428572,1446.1943142857142,1447.3987642857142,,1444.740382142857,1445.903128169907,,1444.174732142857,1445.435607142857,1445.4776061918851,1470.9194561496197,1465.541271238377,,,1466.360782142857,1466.4255142857144,1468.7574285714286,1466.4942571428574,,1466.5622142857142,,,,1465.9005246196111,1465.8824283601016,1465.329825,1465.2878177303467,1466.6391071428573,1444.4345357142856,1444.531807142857,1473.7696838235292,1441.7065210084033,1470.9549018385462,1441.4815611792053,1472.7945107142857,1439.9965357142858,1463.7709247675402,1441.8842896238377,,1440.722543427726,,,,1438.927294642857,1438.4542225274724,1436.53362394958,,,,,1467.813110714286,1466.5025106732348,,1466.741307142857,1465.2148413382595,1465.3655695812809,,,,1465.9622514285716,,,,,,,,,,,1469.17145,1446.4015321428571,1444.9113107142855,,1446.2346035714286,1446.06295,1490.0044122992394,1447.0513023034657,1447.2048107142857
2020-12-01,1372.364642857143,1437.2285714285715,1434.9412660393498,1371.2719714285715,1369.6379464285715,,1441.8954277159967,1371.185141146279,,1370.8847428571428,1436.333482142857,1436.6276785714285,1436.3901666666666,1467.9494642857142,1457.7164285714284,1435.5663392857143,1464.5350727117193,1457.5005999999998,1435.1193749999998,1434.784375,1447.7243142857144,1439.4614285714285,1465.8204,1465.7116,,1439.8173214285712,1435.1949401197605,,1435.0931736526945,,,1443.4339142857143,,,,,1405.966753635586,,1373.919165953807,1467.3252857142857,1456.7615142857142,1449.7865714285715,1455.8990955198647,1451.6296857142856,1446.2157714285715,,1460.8949835255355,1460.5915516431924,,1443.193,,1438.8704902789518,1437.3287999999998,1444.863394957983,1441.2046176470587,1371.6125,1449.485342857143,1447.0560571428573,,,1500.328305156382,1447.3861428571429,1452.797282051282,1447.2189142857142,1447.031657142857,1447.3890857142858,1448.4751142857142,,1446.035342857143,1447.1578360101437,,1445.524857142857,1446.710142857143,1446.7196491969569,1470.989459002536,1465.6509298393914,,,1466.3513999999998,1466.4036857142858,1468.6107142857143,1466.4266285714286,,1466.5387142857141,,,,1465.9190025359255,1465.891191885038,1465.443314285714,1465.4430008453087,1466.6698571428572,1445.7622857142856,1445.8411714285714,1473.6533403361345,1443.2879327731093,1470.7700591715975,1443.1028064243449,1472.5478,1441.6505714285715,1463.7814539306846,1443.8708072696536,,1442.3657819103973,,,,1440.7624107142854,1440.2192307692308,1438.3573319327731,,,,,1467.639742857143,1466.3558251231525,,1466.6980285714285,1465.1630295566504,1465.2999876847289,,,,1465.954022857143,,,,,,,,,,,1468.7798857142857,1447.5618285714288,1446.3517714285713,,1447.4266857142857,1447.2176000000002,1489.6053465765003,1447.8357227387996,1447.975485714286
2021-01-01,1372.2508333333333,1437.5283333333332,1435.2569760479041,1371.2318,1369.8314583333333,,1441.9126946107785,1371.195389221557,,1370.8551999999997,1436.6035416666668,1436.7370833333334,1437.3876666666665,1468.1495833333333,1457.72,1435.7702083333336,1464.4909580838323,1457.5212,1435.0764583333332,1434.7931250000001,1448.0421999999999,1439.9083333333333,1465.6958,1465.7632,,1441.3312499999997,1435.628622754491,,1435.6429940119758,,,1443.8614000000002,,,,,1408.2760479041915,,1373.9072455089822,1467.072,1456.6116,1450.191,1456.2403846153845,1451.9858,1446.5844000000002,,,,,1443.571,,1439.259230769231,1437.3976,1444.7540588235292,1441.6387941176472,1371.6008333333334,1449.9014,1447.4914,,,1500.2665384615384,1447.808,1453.4844999999998,1447.6514,1447.4476,1447.7946,1448.8538,,1446.4014,1447.6061538461538,,1445.859,1447.106,1447.206153846154,1471.0765384615383,1465.6742307692307,,,1466.3128,1466.3788,1468.475,1466.3854000000001,,1466.511,,,,1465.9484615384615,1465.9069230769232,1465.4552,1465.466153846154,1466.699,1446.086,1446.1902000000002,1473.5360294117645,1443.7061176470588,1470.605769230769,1443.5257692307694,1472.2956000000001,1441.939,1463.7996153846154,1444.291923076923,,1442.7823076923078,,,,1441.179375,1440.6049999999998,1438.737794117647,,,,,1467.4651999999999,1466.1160632183908,,1466.6632,1465.18183908046,1465.2978448275862,,,,1465.9455200000002,,,,,,,,,,,1468.2812,1447.9858,1447.0614,,1447.8748,1447.6652,1489.163076923077,1448.3065384615386,1448.4224
2021-02-01,1372.0810714285715,1437.6021428571428,1435.4593113772455,1371.2194000000002,1370.2208035714284,,1441.9349700598802,1371.2399401197606,,1370.858742857143,1436.7013392857143,1436.6669642857144,1437.7318333333335,1468.3673214285714,1457.72,1435.838482142857,1464.4575449101794,1457.542457142857,1434.890089285714,1434.6658035714286,1448.2140285714288,1440.1592857142857,1465.5771142857145,1465.8198857142856,,1442.7151785714284,1435.9479041916168,,1436.0810778443113,,,1444.1076285714287,,,,,1410.351377245509,,1373.9258083832335,1466.7531428571428,1456.4628,1450.5187142857142,1456.5540532544378,1452.3099714285713,1446.8394857142857,,,,,1443.8101428571429,,1439.4426627218936,1437.2665142857143,1444.6409999999998,1441.9105000000002,1371.6082142857144,1450.2361999999998,1447.8262,,,1500.209674556213,1448.126857142857,1453.8825,1447.9862,1447.7593714285715,1448.0975142857142,1449.1425428571429,,1446.6476285714284,1447.9510059171596,,1446.0627142857143,1447.3894285714284,1447.5986982248521,1471.1627514792901,1465.6907396449706,,,1466.2738285714288,1466.357542857143,1468.3421428571428,1466.3482000000001,,1466.4844285714285,,,,1465.9814792899408,1465.9252662721894,1465.4587428571429,1465.4771597633137,1466.7255714285714,1446.280857142857,1446.4151714285715,1473.4175,1443.9759999999999,1470.4461834319525,1443.7954142011833,1472.0405142857142,1442.0541428571428,1463.8197928994084,1444.5725739644972,,1443.0427810650888,,,,1441.4174107142858,1440.8196153846154,1438.9475,,,,,1467.2916,1465.8612931034481,,1466.631314285714,1465.2103448275861,1465.3031896551724,,,,1465.937017142857,,,,,,,,,,,1467.7710285714286,1448.3099714285715,1447.6619142857141,,1448.225542857143,1448.0230285714285,1488.71550295858,1448.7265976331362,1448.8192000000001
2021-03-01,1371.927738095238,1437.6688095238094,1435.6420658682634,1371.2082,1370.572470238095,,1441.9550898203595,1371.2801796407186,,1370.8619428571428,1436.7896726190477,1436.6036309523809,1437.5991666666666,1468.563988095238,1457.72,1435.900148809524,1464.427365269461,1457.5616571428573,1434.7217559523808,1434.5508035714286,1448.3692285714285,1440.3859523809524,1465.4699142857144,1465.8710857142858,,1443.9651785714284,1436.2362874251496,,1436.4767664670658,,,1444.3300285714288,,,,,1412.225868263473,,1373.9425748502993,1466.4651428571428,1456.3283999999999,1450.814714285714,1449.7811834319527,1452.6027714285713,1447.0698857142856,,,,,1444.0261428571428,,1439.6083431952661,1437.1481142857142,1444.5388823529413,1442.1559117647057,1371.6148809523809,1450.5385999999999,1448.1286,,,1500.1583136094673,1448.414857142857,1454.0521666666666,1448.2885999999999,1448.0409714285715,1448.3711142857142,1449.403342857143,,1446.8700285714287,1448.2624852071006,,1446.2467142857142,1447.6454285714285,1447.9532544378699,1471.2406213017753,1465.7056508875742,,,1466.2386285714285,1466.3383428571428,1468.222142857143,1466.3146000000002,,1466.4604285714288,,,,1466.011301775148,1465.9418343195268,1465.4619428571427,1465.487100591716,1466.7495714285715,1446.4568571428572,1446.6183714285714,1473.3104411764705,1444.2197647058822,1470.3020414201185,1444.0389644970414,1471.8101142857145,1442.158142857143,1463.8380177514794,1444.8260650887573,,1443.2780473372782,,,,1441.6324107142857,1441.0134615384616,1439.136911764706,,,,,1467.1348,1465.6311781609195,,1466.6025142857143,1465.2360919540229,1465.3080172413793,,,,1465.929337142857,,,,,,,,,,,1467.3102285714288,1448.6027714285713,1448.2043142857142,,1448.5423428571426,1448.3462285714288,1488.3112426035505,1449.1060059171598,1449.1775999999998
